discrimination_occurred,respodent_id,interview_country,age,gender,job_situation,ethnic_group,household_income,income_imputed,religion,marital status,past_discrim_exp,extent_of_discrim,can_make_ends_meet,rent_or_own_housing,searched_for_housing,urbanization_degree,health_status,has_illness,health_impact_on_life,insurance_coverage,violence_exp_by_family,aware_of_support_org,friends_from_diff_ethnicity,friends_from_majority,neighbour_ethnicity,social_transfers,poverty_risk,citizenship_status,stopped_by_police
1,17611.0,11.0,30.0,1.0,4.0,2.0,22.0,0.0,2.0,0,10.0,10.0,1,1,0,2.0,4.0,1,3.0,1,1,0,1,1,1,3,0.0,0.0,1
0,17617.0,11.0,16.0,1.0,5.0,2.0,21.0,1.0,2.0,0,0.0,6.0,1,0,0,3.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,1.0,1
0,17618.0,11.0,42.0,1.0,1.0,2.0,21.0,1.0,2.0,1,0.0,6.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,0.0,1.0,1
0,17635.0,11.0,20.0,1.0,5.0,2.0,19.0,1.0,2.0,0,0.0,5.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,1,1,0.0,1.0,1
0,17637.0,11.0,22.0,1.0,1.0,2.0,21.0,1.0,2.0,0,0.0,12.0,1,0,0,3.0,5.0,0,3.0,1,1,0,1,1,1,0,0.0,1.0,1
0,17640.0,11.0,51.0,1.0,4.0,2.0,15.0,0.0,2.0,1,0.0,12.0,0,0,0,3.0,2.0,1,2.0,1,0,0,1,1,1,2,1.0,0.0,1
1,17642.0,11.0,46.0,2.0,4.0,2.0,15.0,1.0,2.0,0,0.0,6.0,0,0,0,3.0,4.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
0,17644.0,11.0,22.0,1.0,5.0,2.0,15.0,1.0,2.0,0,0.0,6.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,1,2,1.0,0.0,0
0,17655.0,11.0,44.0,2.0,1.0,2.0,21.0,1.0,2.0,1,0.0,6.0,1,0,0,3.0,4.0,0,3.0,1,0,0,1,1,1,1,0.0,1.0,0
1,17661.0,11.0,22.0,2.0,1.0,2.0,21.0,1.0,2.0,0,0.0,7.0,1,0,0,3.0,5.0,0,3.0,1,0,0,1,1,1,1,0.0,0.0,0
0,17679.0,11.0,53.0,1.0,4.0,2.0,19.0,1.0,2.0,0,0.0,9.0,0,0,0,3.0,2.0,1,2.0,1,0,0,1,1,1,2,0.0,0.0,0
0,17680.0,11.0,55.0,1.0,4.0,2.0,17.0,0.0,2.0,0,0.0,8.0,0,0,0,3.0,3.0,1,2.0,1,1,0,1,1,0,3,0.0,0.0,0
0,17682.0,11.0,60.0,1.0,4.0,2.0,20.0,1.0,2.0,1,0.0,7.0,1,0,0,3.0,4.0,0,3.0,1,0,0,1,1,1,1,0.0,0.0,0
0,17686.0,11.0,42.0,2.0,4.0,2.0,17.0,1.0,2.0,1,1.0,7.0,0,0,0,3.0,4.0,1,3.0,1,0,0,1,1,1,5,1.0,0.0,0
0,17694.0,11.0,38.0,2.0,1.0,2.0,17.0,1.0,2.0,0,0.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,1,1,1.0,1.0,0
1,17702.0,11.0,37.0,1.0,10.0,2.0,18.0,0.0,2.0,1,0.0,7.0,1,1,1,3.0,5.0,0,3.0,1,1,0,1,1,0,2,0.0,0.0,0
1,17706.0,11.0,36.0,2.0,4.0,2.0,18.0,0.0,2.0,1,0.0,8.0,1,1,1,3.0,4.0,0,3.0,1,1,0,1,1,0,2,0.0,0.0,0
0,17726.0,11.0,43.0,1.0,1.0,2.0,17.0,0.0,2.0,0,12.0,4.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,0
0,17727.0,11.0,21.0,2.0,5.0,2.0,21.0,1.0,2.0,0,0.0,3.0,1,1,0,3.0,5.0,0,3.0,1,0,1,1,1,0,2,0.0,1.0,0
0,17728.0,11.0,81.0,1.0,8.0,2.0,21.0,1.0,2.0,0,0.0,6.0,1,1,1,3.0,3.0,1,2.0,1,0,0,0,1,0,2,0.0,0.0,1
1,17734.0,11.0,58.0,1.0,6.0,2.0,13.0,0.0,2.0,1,1.0,5.0,0,0,1,3.0,2.0,1,1.0,1,1,0,0,1,0,1,1.0,0.0,1
0,17736.0,11.0,64.0,2.0,8.0,2.0,19.0,1.0,2.0,0,2.0,5.0,1,0,0,3.0,4.0,0,3.0,1,0,0,0,1,0,1,0.0,1.0,0
1,17739.0,11.0,45.0,1.0,1.0,2.0,15.0,0.0,2.0,0,0.0,9.0,1,0,0,3.0,3.0,0,3.0,1,2,0,1,1,1,0,0.0,0.0,1
0,17752.0,11.0,23.0,1.0,5.0,2.0,13.0,0.0,1.0,0,0.0,6.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,2,0.0,1.0,1
0,17753.0,11.0,24.0,1.0,1.0,2.0,18.0,1.0,2.0,0,0.0,3.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,1
0,17754.0,11.0,19.0,2.0,1.0,2.0,18.0,1.0,2.0,0,0.0,4.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,17757.0,11.0,22.0,2.0,7.0,2.0,19.0,1.0,2.0,1,3.0,7.0,1,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,1
0,17760.0,11.0,25.0,1.0,5.0,2.0,14.0,0.0,0.0,0,0.0,5.0,0,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,2,0.0,1.0,0
0,17763.0,11.0,24.0,1.0,5.0,2.0,17.0,0.0,2.0,0,2.0,3.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,0,0.0,1.0,1
0,17764.0,11.0,48.0,1.0,1.0,2.0,18.0,1.0,2.0,1,0.0,4.0,0,0,1,3.0,4.0,0,3.0,1,0,0,0,1,0,1,1.0,0.0,1
0,17773.0,11.0,27.0,1.0,1.0,2.0,14.0,0.0,2.0,0,9.0,6.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,1
0,17783.0,11.0,66.0,1.0,8.0,2.0,11.0,0.0,2.0,0,0.0,7.0,0,0,1,3.0,3.0,1,2.0,1,0,1,0,0,0,2,1.0,0.0,0
0,17785.0,11.0,52.0,2.0,1.0,2.0,17.0,1.0,2.0,1,0.0,5.0,1,0,1,3.0,4.0,0,3.0,1,0,1,0,1,0,0,0.0,0.0,0
1,17814.0,11.0,40.0,1.0,4.0,2.0,15.0,1.0,2.0,1,5.0,6.0,0,0,0,2.0,4.0,0,3.0,1,1,0,1,1,1,3,1.0,1.0,0
1,17817.0,11.0,24.0,1.0,5.0,2.0,16.0,1.0,2.0,0,15.0,9.0,0,1,0,2.0,5.0,0,2.0,1,1,0,1,1,1,3,1.0,1.0,1
1,17818.0,11.0,50.0,1.0,4.0,2.0,16.0,1.0,2.0,1,1.0,7.0,0,1,0,2.0,4.0,0,3.0,1,2,0,1,1,1,3,1.0,0.0,0
0,17824.0,11.0,20.0,1.0,1.0,2.0,15.0,0.0,2.0,0,11.0,7.0,0,0,1,2.0,5.0,0,3.0,1,1,0,1,1,0,0,0.0,1.0,1
1,17825.0,11.0,30.0,2.0,1.0,2.0,13.0,0.0,2.0,0,7.0,8.0,0,0,1,2.0,4.0,0,3.0,1,1,0,1,1,0,1,1.0,1.0,0
1,17829.0,11.0,40.0,2.0,4.0,2.0,14.0,1.0,2.0,0,9.0,9.0,0,0,1,2.0,5.0,0,3.0,1,0,1,1,1,1,3,1.0,0.0,1
1,17831.0,11.0,44.0,2.0,1.0,2.0,16.0,1.0,2.0,0,12.0,8.0,0,0,0,2.0,3.0,1,2.0,1,1,0,1,1,1,3,1.0,1.0,0
1,17832.0,11.0,22.0,2.0,4.0,2.0,16.0,1.0,2.0,0,0.0,7.0,0,0,1,2.0,4.0,0,3.0,1,0,1,1,1,1,2,1.0,1.0,0
1,17834.0,11.0,46.0,2.0,1.0,2.0,20.0,0.0,2.0,1,0.0,5.0,1,1,0,2.0,4.0,1,1.0,1,1,1,1,1,1,1,0.0,1.0,0
0,17838.0,11.0,50.0,1.0,6.0,2.0,17.0,1.0,2.0,1,0.0,6.0,0,0,1,2.0,3.0,1,1.0,1,2,0,1,1,1,4,1.0,0.0,0
0,17839.0,11.0,45.0,2.0,6.0,2.0,17.0,1.0,2.0,1,0.0,10.0,0,0,1,2.0,2.0,1,2.0,1,0,0,1,1,1,5,1.0,0.0,0
0,17844.0,11.0,32.0,2.0,6.0,2.0,17.0,0.0,2.0,0,0.0,5.0,1,0,1,2.0,3.0,1,1.0,1,0,0,1,1,0,0,0.0,0.0,1
0,17850.0,11.0,44.0,2.0,1.0,2.0,15.0,1.0,2.0,0,11.0,9.0,0,0,0,2.0,1.0,1,1.0,1,0,0,1,1,0,2,1.0,0.0,1
1,17855.0,11.0,47.0,2.0,7.0,2.0,20.0,1.0,2.0,1,5.0,4.0,1,0,1,2.0,4.0,1,3.0,1,1,0,1,1,1,1,1.0,1.0,0
1,17867.0,11.0,57.0,1.0,4.0,2.0,14.0,1.0,2.0,1,3.0,10.0,0,0,1,2.0,4.0,0,3.0,1,1,0,0,1,0,2,1.0,0.0,1
1,17869.0,11.0,27.0,1.0,4.0,2.0,14.0,1.0,2.0,0,2.0,9.0,0,0,0,2.0,4.0,0,3.0,1,1,0,1,1,1,2,1.0,1.0,1
0,17870.0,11.0,46.0,2.0,4.0,2.0,18.0,0.0,2.0,1,1.0,7.0,0,0,1,2.0,4.0,0,3.0,1,0,1,1,1,0,1,1.0,0.0,0
0,17876.0,11.0,37.0,2.0,4.0,2.0,14.0,1.0,2.0,0,0.0,3.0,0,0,1,2.0,5.0,0,3.0,1,2,1,1,1,0,3,1.0,1.0,0
0,17879.0,11.0,34.0,1.0,1.0,2.0,20.0,0.0,2.0,1,0.0,6.0,1,0,0,3.0,5.0,0,3.0,1,0,1,1,1,1,0,0.0,0.0,0
0,17881.0,11.0,59.0,1.0,2.0,2.0,22.0,0.0,2.0,1,0.0,6.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,1,0,0.0,0.0,0
0,17895.0,11.0,29.0,2.0,4.0,2.0,21.0,0.0,2.0,1,0.0,6.0,1,0,0,3.0,4.0,0,3.0,1,0,0,1,1,1,2,0.0,0.0,0
0,17920.0,11.0,35.0,1.0,4.0,2.0,19.0,0.0,2.0,1,0.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,1,1,1,1,2,0.0,0.0,0
0,17926.0,11.0,40.0,1.0,2.0,2.0,21.0,0.0,2.0,1,0.0,0.0,1,1,1,3.0,5.0,0,3.0,1,0,1,1,1,1,1,0.0,1.0,0
1,17929.0,11.0,36.0,1.0,4.0,2.0,15.0,0.0,2.0,1,3.0,9.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,0,1,3,1.0,0.0,0
1,17969.0,11.0,33.0,1.0,1.0,2.0,15.0,0.0,2.0,1,7.0,9.0,0,0,1,3.0,5.0,0,3.0,1,2,1,0,1,1,1,1.0,0.0,1
1,17977.0,11.0,37.0,1.0,1.0,2.0,17.0,0.0,2.0,1,0.0,9.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,1,1,0.0,0.0,0
0,17980.0,11.0,26.0,1.0,1.0,2.0,13.0,0.0,2.0,0,2.0,9.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,0.0,0
1,17997.0,11.0,35.0,1.0,1.0,2.0,19.0,0.0,2.0,1,3.0,7.0,1,0,1,3.0,5.0,1,3.0,1,0,0,0,1,0,1,0.0,0.0,0
1,18006.0,11.0,49.0,1.0,4.0,2.0,10.0,0.0,2.0,0,1.0,2.0,0,0,0,3.0,4.0,0,3.0,1,0,0,0,0,0,1,1.0,0.0,0
0,18011.0,11.0,22.0,2.0,1.0,2.0,19.0,1.0,2.0,1,6.0,9.0,1,0,1,3.0,5.0,0,3.0,1,0,1,0,1,0,1,0.0,1.0,0
1,18012.0,11.0,30.0,1.0,1.0,2.0,22.0,1.0,2.0,0,8.0,7.0,1,0,1,3.0,3.0,0,3.0,1,1,0,0,1,1,2,0.0,0.0,0
0,18021.0,11.0,35.0,1.0,4.0,2.0,12.0,0.0,2.0,0,0.0,5.0,0,0,1,3.0,3.0,1,2.0,1,1,0,0,1,0,2,1.0,0.0,0
1,18024.0,11.0,50.0,1.0,1.0,2.0,8.0,0.0,2.0,0,3.0,6.0,0,0,1,3.0,3.0,0,3.0,1,1,0,0,1,0,2,1.0,1.0,0
0,18028.0,11.0,39.0,1.0,1.0,2.0,16.0,0.0,2.0,1,14.0,6.0,0,0,1,3.0,4.0,0,3.0,1,0,1,0,1,0,3,1.0,0.0,1
1,18033.0,11.0,28.0,1.0,4.0,2.0,12.0,0.0,2.0,0,0.0,5.0,0,0,1,3.0,5.0,0,3.0,1,0,0,0,1,0,3,1.0,0.0,0
1,18036.0,11.0,40.0,1.0,1.0,2.0,17.0,0.0,2.0,1,9.0,4.0,0,0,1,3.0,3.0,0,2.0,1,0,0,0,1,0,3,0.0,1.0,0
0,18048.0,11.0,18.0,1.0,1.0,2.0,20.0,1.0,2.0,0,14.0,5.0,1,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,0.0,0
0,18075.0,11.0,26.0,2.0,7.0,2.0,17.0,1.0,2.0,1,0.0,2.0,1,0,0,3.0,4.0,0,3.0,1,0,0,1,0,0,1,0.0,0.0,0
1,18077.0,11.0,28.0,1.0,1.0,2.0,20.0,0.0,2.0,1,12.0,10.0,0,0,1,3.0,4.0,1,3.0,1,0,0,1,1,0,1,0.0,0.0,1
1,18081.0,11.0,28.0,1.0,4.0,2.0,13.0,0.0,2.0,1,0.0,9.0,0,0,1,3.0,4.0,1,2.0,1,0,0,1,0,0,3,1.0,0.0,1
0,18095.0,11.0,38.0,1.0,1.0,2.0,18.0,0.0,0.0,1,3.0,8.0,1,0,1,2.0,5.0,0,3.0,1,0,0,0,1,0,1,1.0,1.0,1
0,18104.0,11.0,47.0,2.0,1.0,2.0,20.0,1.0,2.0,1,2.0,8.0,1,1,0,2.0,4.0,0,3.0,1,1,1,0,1,0,0,0.0,0.0,1
1,18120.0,11.0,37.0,1.0,1.0,2.0,14.0,0.0,2.0,0,5.0,5.0,0,0,1,2.0,4.0,0,3.0,1,0,0,0,1,0,1,1.0,0.0,0
1,18122.0,11.0,22.0,1.0,2.0,2.0,21.0,0.0,0.0,0,2.0,6.0,0,1,0,2.0,5.0,0,3.0,1,1,0,0,1,0,0,0.0,1.0,1
0,18128.0,11.0,46.0,1.0,4.0,2.0,15.0,0.0,2.0,0,9.0,6.0,1,0,0,2.0,3.0,0,3.0,1,1,0,1,1,0,2,0.0,0.0,1
1,18136.0,11.0,50.0,1.0,1.0,2.0,15.0,0.0,2.0,1,10.0,7.0,0,0,0,2.0,3.0,1,2.0,1,1,0,0,1,0,1,1.0,0.0,0
1,18141.0,11.0,51.0,1.0,1.0,2.0,18.0,0.0,2.0,1,7.0,5.0,0,1,0,2.0,3.0,0,2.0,1,1,0,0,1,0,2,0.0,0.0,1
1,18146.0,11.0,41.0,2.0,4.0,2.0,16.0,1.0,2.0,0,3.0,6.0,0,1,0,2.0,3.0,0,2.0,1,1,0,0,1,0,3,1.0,0.0,0
1,18157.0,11.0,38.0,1.0,2.0,2.0,20.0,1.0,2.0,1,0.0,4.0,1,0,1,2.0,5.0,0,3.0,1,1,0,0,1,0,1,0.0,0.0,1
0,18158.0,11.0,28.0,1.0,1.0,2.0,16.0,0.0,0.0,0,15.0,5.0,1,0,1,2.0,5.0,0,3.0,1,0,0,0,1,0,0,0.0,1.0,1
0,18159.0,11.0,36.0,2.0,7.0,2.0,15.0,0.0,2.0,1,0.0,6.0,0,0,0,2.0,4.0,0,3.0,1,0,0,0,1,1,1,1.0,0.0,0
0,18165.0,11.0,25.0,2.0,7.0,2.0,15.0,1.0,0.0,1,8.0,10.0,0,0,1,2.0,5.0,0,2.0,1,1,1,1,1,0,2,1.0,0.0,1
1,18167.0,11.0,25.0,2.0,5.0,2.0,11.0,0.0,0.0,0,5.0,9.0,1,0,1,2.0,5.0,0,3.0,1,1,0,1,1,0,0,1.0,0.0,0
0,18174.0,11.0,44.0,1.0,4.0,2.0,12.0,0.0,0.0,0,24.0,12.0,0,0,0,2.0,2.0,1,3.0,1,2,1,1,1,0,1,1.0,1.0,1
1,18194.0,11.0,30.0,2.0,7.0,2.0,16.0,1.0,2.0,1,15.0,10.0,0,0,0,2.0,4.0,1,2.0,1,2,0,1,1,0,1,1.0,0.0,0
1,18214.0,11.0,39.0,1.0,2.0,2.0,21.0,1.0,2.0,0,0.0,11.0,1,0,0,2.0,5.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,1
0,18223.0,11.0,50.0,1.0,2.0,2.0,21.0,1.0,2.0,0,0.0,11.0,1,0,1,2.0,4.0,0,3.0,1,0,1,1,1,0,0,0.0,0.0,1
0,18235.0,11.0,51.0,1.0,2.0,2.0,20.0,1.0,1.0,1,0.0,11.0,1,0,1,2.0,5.0,0,3.0,1,2,1,1,1,1,0,0.0,0.0,1
0,18236.0,11.0,51.0,2.0,4.0,2.0,11.0,1.0,0.0,1,0.0,11.0,0,0,0,2.0,4.0,1,1.0,1,0,0,1,1,0,2,1.0,1.0,1
0,18237.0,11.0,42.0,1.0,4.0,2.0,11.0,1.0,2.0,1,0.0,12.0,0,0,1,2.0,4.0,0,3.0,1,0,1,1,1,0,2,1.0,0.0,1
1,7005.0,7.0,25.0,1.0,5.0,8.0,16.0,0.0,2.0,0,4.0,3.0,1,0,1,3.0,4.0,0,3.0,1,2,0,1,0,0,2,1.0,1.0,1
0,7007.0,7.0,19.0,1.0,5.0,8.0,18.0,0.0,2.0,0,1.0,3.0,1,0,0,3.0,5.0,1,3.0,1,0,0,1,1,1,2,1.0,1.0,0
1,7010.0,7.0,20.0,1.0,4.0,8.0,22.0,0.0,2.0,0,0.0,9.0,1,0,0,3.0,4.0,0,3.0,1,1,0,1,1,0,3,0.0,0.0,1
0,7020.0,7.0,32.0,1.0,1.0,8.0,22.0,0.0,2.0,0,14.0,12.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,3,0.0,1.0,0
0,7023.0,7.0,44.0,1.0,4.0,8.0,16.0,0.0,2.0,0,1.0,8.0,1,0,1,3.0,5.0,0,1.0,1,0,0,1,0,0,2,1.0,1.0,1
0,7028.0,7.0,30.0,1.0,1.0,8.0,18.0,1.0,2.0,1,0.0,3.0,1,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,2,0.0,0.0,0
0,7030.0,7.0,19.0,1.0,5.0,8.0,11.0,1.0,2.0,0,0.0,3.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,2,1.0,1.0,0
1,7031.0,7.0,36.0,1.0,1.0,8.0,22.0,0.0,2.0,1,0.0,8.0,0,0,1,3.0,4.0,0,3.0,1,0,1,1,1,0,1,0.0,1.0,0
1,7033.0,7.0,25.0,1.0,5.0,8.0,16.0,1.0,2.0,0,2.0,8.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,2,1.0,1.0,1
0,7040.0,7.0,21.0,1.0,5.0,8.0,12.0,0.0,2.0,0,1.0,9.0,1,0,0,3.0,5.0,0,3.0,1,0,1,1,1,0,2,1.0,1.0,1
1,7041.0,7.0,28.0,1.0,1.0,8.0,21.0,0.0,2.0,1,0.0,8.0,1,0,1,3.0,5.0,0,3.0,1,2,0,0,1,0,2,0.0,1.0,0
0,7048.0,7.0,25.0,1.0,5.0,8.0,22.0,0.0,2.0,0,0.0,5.0,1,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,0
0,7058.0,7.0,37.0,1.0,1.0,8.0,22.0,0.0,2.0,1,0.0,4.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,7060.0,7.0,31.0,1.0,5.0,8.0,22.0,1.0,2.0,0,0.0,0.0,0,0,0,3.0,4.0,0,3.0,1,0,1,1,1,0,1,1.0,1.0,0
0,7067.0,7.0,31.0,1.0,1.0,8.0,22.0,0.0,2.0,1,0.0,5.0,1,0,1,3.0,4.0,0,3.0,1,0,0,1,1,0,2,0.0,0.0,0
0,7071.0,7.0,22.0,1.0,5.0,8.0,18.0,0.0,2.0,0,0.0,12.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,2,1.0,0.0,0
1,7075.0,7.0,29.0,1.0,1.0,8.0,18.0,0.0,2.0,1,1.0,4.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,7076.0,7.0,23.0,1.0,5.0,8.0,15.0,1.0,2.0,0,0.0,9.0,1,0,1,3.0,4.0,1,3.0,1,0,1,1,1,0,2,1.0,1.0,0
1,7078.0,7.0,31.0,1.0,1.0,8.0,16.0,0.0,2.0,0,1.0,12.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,0.0,0.0,1
0,7086.0,7.0,45.0,2.0,5.0,8.0,14.0,0.0,2.0,1,3.0,3.0,0,0,0,3.0,4.0,0,1.0,1,0,0,0,0,0,3,1.0,1.0,0
1,7091.0,7.0,19.0,1.0,5.0,8.0,22.0,1.0,2.0,0,11.0,9.0,1,0,0,3.0,4.0,1,2.0,1,0,0,1,1,0,2,1.0,1.0,0
0,7102.0,7.0,50.0,1.0,6.0,8.0,13.0,0.0,2.0,0,0.0,2.0,1,0,1,3.0,3.0,1,2.0,1,0,0,1,1,1,1,1.0,1.0,0
0,7103.0,7.0,35.0,1.0,6.0,8.0,15.0,0.0,2.0,0,0.0,12.0,1,0,0,3.0,3.0,1,3.0,1,0,0,1,1,0,1,1.0,1.0,0
0,7110.0,7.0,35.0,1.0,5.0,8.0,11.0,0.0,2.0,0,0.0,2.0,0,0,1,3.0,3.0,0,3.0,1,0,0,1,1,0,1,1.0,0.0,0
0,7111.0,7.0,29.0,1.0,1.0,8.0,20.0,0.0,2.0,0,2.0,3.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,0.0,0
0,7112.0,7.0,30.0,1.0,4.0,8.0,13.0,0.0,2.0,0,5.0,8.0,0,0,1,3.0,5.0,0,3.0,0,1,0,1,1,0,1,1.0,1.0,1
0,7113.0,7.0,27.0,1.0,5.0,8.0,19.0,0.0,2.0,1,0.0,5.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,2,1.0,1.0,0
0,7117.0,7.0,35.0,1.0,1.0,8.0,21.0,0.0,2.0,1,0.0,12.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
0,7120.0,7.0,28.0,1.0,1.0,8.0,16.0,0.0,2.0,1,0.0,12.0,1,0,0,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,0.0,0
1,7124.0,7.0,46.0,1.0,5.0,8.0,13.0,0.0,2.0,0,0.0,4.0,0,0,0,3.0,4.0,0,2.0,1,0,0,1,1,0,1,1.0,1.0,0
1,7125.0,7.0,29.0,1.0,1.0,8.0,21.0,1.0,2.0,0,6.0,9.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,0.0,0.0,0
0,7127.0,7.0,33.0,1.0,1.0,8.0,21.0,0.0,2.0,1,7.0,7.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,1.0,0
1,7130.0,7.0,27.0,1.0,1.0,8.0,18.0,0.0,2.0,0,8.0,8.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,1
0,7131.0,7.0,37.0,1.0,1.0,8.0,21.0,0.0,2.0,1,8.0,7.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0
1,7133.0,7.0,42.0,1.0,1.0,8.0,21.0,0.0,2.0,0,7.0,8.0,1,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,1.0,0
0,7137.0,7.0,24.0,1.0,5.0,8.0,11.0,0.0,2.0,0,7.0,9.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,1
0,7142.0,7.0,28.0,1.0,1.0,8.0,21.0,0.0,2.0,1,0.0,9.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,0.0,1.0,0
0,7146.0,7.0,16.0,1.0,1.0,8.0,19.0,0.0,2.0,0,0.0,7.0,1,0,0,3.0,5.0,0,3.0,1,0,1,1,1,0,2,1.0,1.0,1
0,7152.0,7.0,29.0,1.0,1.0,8.0,20.0,0.0,2.0,0,8.0,6.0,0,0,1,3.0,5.0,0,3.0,1,0,1,1,1,1,0,0.0,1.0,0
0,7153.0,7.0,39.0,1.0,1.0,8.0,22.0,0.0,2.0,1,0.0,5.0,1,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,1,0.0,1.0,0
0,7158.0,7.0,32.0,1.0,5.0,8.0,11.0,0.0,2.0,0,0.0,5.0,1,0,1,3.0,5.0,0,3.0,1,0,1,1,1,0,1,1.0,1.0,0
0,7159.0,7.0,21.0,1.0,5.0,8.0,15.0,0.0,2.0,0,0.0,5.0,0,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,1.0,0
0,7161.0,7.0,31.0,1.0,1.0,8.0,22.0,0.0,2.0,0,1.0,10.0,0,0,1,3.0,5.0,0,3.0,1,1,0,1,1,0,0,0.0,1.0,0
0,7163.0,7.0,26.0,1.0,4.0,8.0,14.0,0.0,2.0,0,2.0,3.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,1,1,1.0,0.0,1
0,7164.0,7.0,53.0,1.0,4.0,8.0,21.0,0.0,2.0,1,0.0,12.0,0,0,0,3.0,5.0,0,3.0,1,0,0,0,0,1,3,1.0,1.0,0
0,7171.0,7.0,50.0,1.0,4.0,8.0,20.0,0.0,2.0,1,0.0,12.0,0,0,0,3.0,3.0,1,3.0,1,0,0,1,0,1,2,1.0,1.0,0
0,7178.0,7.0,19.0,1.0,5.0,8.0,20.0,1.0,2.0,0,2.0,12.0,0,0,0,3.0,5.0,0,3.0,0,0,0,1,1,0,2,1.0,1.0,0
0,7188.0,7.0,45.0,1.0,6.0,8.0,15.0,0.0,2.0,1,2.0,9.0,0,0,1,3.0,1.0,1,1.0,1,0,0,1,1,0,1,1.0,0.0,1
0,7190.0,7.0,46.0,1.0,4.0,8.0,21.0,0.0,2.0,1,8.0,2.0,1,0,0,3.0,5.0,1,3.0,1,0,0,0,0,1,2,1.0,1.0,0
0,7197.0,7.0,29.0,1.0,4.0,8.0,11.0,0.0,2.0,1,0.0,12.0,0,0,0,3.0,5.0,0,3.0,1,0,0,0,0,0,1,1.0,0.0,0
0,7198.0,7.0,56.0,1.0,4.0,8.0,19.0,0.0,2.0,1,0.0,12.0,0,0,0,3.0,3.0,1,1.0,1,0,0,0,0,0,2,0.0,0.0,1
0,7201.0,7.0,47.0,1.0,2.0,8.0,18.0,0.0,2.0,1,0.0,4.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,0,0.0,1.0,0
0,7202.0,7.0,38.0,1.0,4.0,8.0,16.0,0.0,2.0,1,0.0,2.0,1,0,1,3.0,5.0,0,3.0,1,0,0,0,0,0,1,0.0,0.0,0
1,7210.0,7.0,38.0,1.0,1.0,8.0,13.0,0.0,2.0,1,7.0,10.0,0,0,0,3.0,5.0,0,3.0,1,0,0,1,1,1,0,1.0,0.0,0
0,7211.0,7.0,32.0,1.0,4.0,8.0,13.0,0.0,2.0,0,0.0,12.0,1,0,1,3.0,5.0,0,3.0,1,0,0,1,1,0,1,1.0,0.0,0
